accel_var,true_values_var,model,r2,roughness
1e-12,8.254041852680207e-10,3,0.7667859945076632,0.497389305075796
1e-12,8.254041852680207e-10,4,0.7667859934871419,0.49479688746489486
1e-12,8.254041852680207e-10,5,0.7667859921823137,0.4946964320769797
1e-12,8.254041852680207e-10,6,0.7667859944064507,0.49673469979302853
1e-12,8.254041852680207e-10,7,0.76678599427314,0.4951218993141548
1e-12,8.254041852680207e-10,8,0.76678599201165,0.49819571892868103
1e-12,8.254041852680207e-10,9,0.7667859932037088,0.49373287772619423
1e-12,8.254041852680207e-10,10,0.7667859957875403,0.49615031456252606
1e-12,8.254041852680207e-10,11,0.7667859934315151,0.4941035665837131
1e-12,8.254041852680207e-10,12,0.7667859957602811,0.4985756674299701
1e-12,8.254041852680207e-10,13,0.7667859933155238,0.4950571362104605
1e-12,8.254041852680207e-10,14,0.7667859937905569,0.4959804296583893
1e-12,3.1622776601683795e-09,0,0.7048464525127421,0.46757536722818177
1e-12,3.1622776601683795e-09,1,0.7048464455914333,0.46775774675568144
1e-12,3.1622776601683795e-09,2,0.7048464474111912,0.4728968100519823
1e-12,3.1622776601683795e-09,3,0.7048464452149865,0.46817029512396496
1e-12,3.1622776601683795e-09,4,0.7048464369547174,0.46548194478414445
1e-12,3.1622776601683795e-09,5,0.7048464405556747,0.46539006758798546
1e-12,3.1622776601683795e-09,6,0.7048464485805193,0.4674806753205475
1e-12,3.1622776601683795e-09,7,0.7048464469977433,0.4658704777121001
1e-12,3.1622776601683795e-09,8,0.7048464382949422,0.46913288390138597
1e-12,3.1622776601683795e-09,9,0.704846444916909,0.4644525195066172
1e-12,3.1622776601683795e-09,10,0.7048464540368662,0.4669133929706335
1e-12,3.1622776601683795e-09,11,0.7048464483417263,0.4647744973521102
1e-12,3.1622776601683795e-09,12,0.7048464562482666,0.4692882375675339
1e-12,3.1622776601683795e-09,13,0.704846439887581,0.46566453127596547
1e-12,3.1622776601683795e-09,14,0.7048464473709113,0.46655432234372723
1e-12,1.2115276586285901e-08,0,0.44383268908158324,0.4384467945275589
1e-12,1.2115276586285901e-08,1,0.44383263139444473,0.4384687547441603
1e-12,1.2115276586285901e-08,2,0.4438326624447758,0.44403356273626365
1e-12,1.2115276586285901e-08,3,0.4438326281529804,0.43892172860128587
1e-12,1.2115276586285901e-08,4,0.443832570002178,0.43620014668805196
1e-12,1.2115276586285901e-08,5,0.4438326141328872,0.436090316661312
1e-12,1.2115276586285901e-08,6,0.44383266704759505,0.4382227017635251
1e-12,1.2115276586285901e-08,7,0.4438326485690146,0.4366621711810829
1e-12,1.2115276586285901e-08,8,0.4438326072279706,0.4400829760694428
1e-12,1.2115276586285901e-08,9,0.44383264517465215,0.4351690570029694
1e-12,1.2115276586285901e-08,10,0.44383268506153095,0.43767821821831815
1e-12,1.2115276586285901e-08,11,0.4438326767856128,0.43541741799659855
1e-12,1.2115276586285901e-08,12,0.4438327149878448,0.440005328545154
1e-12,1.2115276586285901e-08,13,0.4438326045497507,0.4363066305876229
1e-12,1.2115276586285901e-08,14,0.443832664867827,0.4371713634766984
1e-12,4.641588833612782e-08,0,0.03205223814874247,0.397948366848108
1e-12,4.641588833612782e-08,1,0.03205197653587355,0.3978867275850371
1e-12,4.641588833612782e-08,2,0.032052217528787286,0.40396158460839077
1e-12,4.641588833612782e-08,3,0.032052030909399454,0.39843455530975724
1e-12,4.641588833612782e-08,4,0.03205179311658246,0.39561083607854686
1e-12,4.641588833612782e-08,5,0.03205183142608348,0.3955125127966586
1e-12,4.641588833612782e-08,6,0.032052259521134885,0.39767076991952255
1e-12,4.641588833612782e-08,7,0.03205212256931722,0.39617585387278165
1e-12,4.641588833612782e-08,8,0.032051858808534006,0.3997478730186044
1e-12,4.641588833612782e-08,9,0.03205205598492544,0.39459862689032066
1e-12,4.641588833612782e-08,10,0.03205234013458125,0.3971176814801647
1e-12,4.641588833612782e-08,11,0.03205224700421694,0.39479468406006823
1e-12,4.641588833612782e-08,12,0.032052546978358354,0.39945875913559276
1e-12,4.641588833612782e-08,13,0.03205194871501571,0.39571515541335645
1e-12,4.641588833612782e-08,14,0.03205219432351014,0.39653692761399423
1e-12,1.7782794100389227e-07,0,-0.3937661326870825,0.3526096587646883
1e-12,1.7782794100389227e-07,1,-0.3937669584063226,0.35248702820966593
1e-12,1.7782794100389227e-07,2,-0.3937655677050991,0.35908192407993933
1e-12,1.7782794100389227e-07,3,-0.3937662327824485,0.3532512429169319
1e-12,1.7782794100389227e-07,4,-0.39376675380509596,0.35024898063832316
