accel_var,true_values_var,model,r2,roughness
3.8311868495572925e-12,26.10157215682544,0,-0.955005524666108,0.14418751331871496
3.8311868495572925e-12,26.10157215682544,1,-1.1463318806878706,0.1297182007086304
3.8311868495572925e-12,26.10157215682544,2,-1.2263529926326693,0.14655535117474483
3.8311868495572925e-12,100.0,0,-0.9554714345994517,0.14431839562087279
3.8311868495572925e-12,100.0,1,-1.147493264648035,0.12985425858418342
3.8311868495572925e-12,100.0,2,-1.2270406803226712,0.14707604733043605
1.4677992676220676e-11,1e-12,0,0.9999991924955715,0.9384802472215946
1.4677992676220676e-11,1e-12,1,0.9999991924956354,0.9389051400102121
1.4677992676220676e-11,1e-12,2,0.9999991924956623,0.9421586671784782
1.4677992676220676e-11,3.8311868495572925e-12,0,0.9999890998758003,0.9239321006271624
1.4677992676220676e-11,3.8311868495572925e-12,1,0.999989099876556,0.9243536342855506
1.4677992676220676e-11,3.8311868495572925e-12,2,0.9999890998768775,0.9276279090556291
1.4677992676220676e-11,1.4677992676220676e-11,0,0.9998786774099631,0.8784667816279704
1.4677992676220676e-11,1.4677992676220676e-11,1,0.9998786774147234,0.8788775016501923
1.4677992676220676e-11,1.4677992676220676e-11,2,0.9998786774168227,0.8822185019207811
1.4677992676220676e-11,5.6234132519034906e-11,0,0.9991280759473752,0.7774555776855625
1.4677992676220676e-11,5.6234132519034906e-11,1,0.9991280759466182,0.7778405021704998
1.4677992676220676e-11,5.6234132519034906e-11,2,0.9991280759449808,0.7813415872500348
1.4677992676220676e-11,2.1544346900318867e-10,0,0.9964732583661454,0.6474139686211492
1.4677992676220676e-11,2.1544346900318867e-10,1,0.9964732591467155,0.6477563188353311
1.4677992676220676e-11,2.1544346900318867e-10,2,0.9964732593904307,0.6515198501526182
1.4677992676220676e-11,8.254041852680207e-10,0,0.9905903501569451,0.5409820704574833
1.4677992676220676e-11,8.254041852680207e-10,1,0.9905903615202042,0.5412630088173199
1.4677992676220676e-11,8.254041852680207e-10,2,0.9905903656096856,0.5453124200205097
1.4677992676220676e-11,3.1622776601683795e-09,0,0.9793036859268943,0.47618586698672477
1.4677992676220676e-11,3.1622776601683795e-09,1,0.9793037503128356,0.4764065604497724
1.4677992676220676e-11,3.1622776601683795e-09,2,0.9793037758135392,0.48062934207278313
1.4677992676220676e-11,1.2115276586285901e-08,0,0.9590462333710715,0.44049399645466203
1.4677992676220676e-11,1.2115276586285901e-08,1,0.9590464435152435,0.4406575801202763
1.4677992676220676e-11,1.2115276586285901e-08,2,0.9590465473743832,0.4450248768018517
1.4677992676220676e-11,4.641588833612782e-08,0,0.9260903267344066,0.41714500123819725
1.4677992676220676e-11,4.641588833612782e-08,1,0.9260901611743122,0.4172707741293148
1.4677992676220676e-11,4.641588833612782e-08,2,0.9260903509704822,0.4218065866285628
1.4677992676220676e-11,1.7782794100389227e-07,0,0.8771230082400785,0.39450695670276836
1.4677992676220676e-11,1.7782794100389227e-07,1,0.8771164789023178,0.39465049657670087
1.4677992676220676e-11,1.7782794100389227e-07,2,0.8771157217396883,0.3994380812420412
1.4677992676220676e-11,6.812920690579622e-07,0,0.8117434900750382,0.3634067512187599
1.4677992676220676e-11,6.812920690579622e-07,1,0.8117026718908789,0.3635036865843102
1.4677992676220676e-11,6.812920690579622e-07,2,0.8116941317606923,0.36861145227270636
1.4677992676220676e-11,2.6101572156825386e-06,0,0.7274767867521317,0.32747981105617663
1.4677992676220676e-11,2.6101572156825386e-06,1,0.7273663750353357,0.3274808902973221
1.4677992676220676e-11,2.6101572156825386e-06,2,0.72734251399586,0.3328555072078697
1.4677992676220676e-11,1e-05,0,0.6173096064604968,0.2933754764186808
1.4677992676220676e-11,1e-05,1,0.6172278988651817,0.2934495926824261
1.4677992676220676e-11,1e-05,2,0.6172364030703269,0.29905608767121183
1.4677992676220676e-11,3.831186849557293e-05,0,0.48485731096760154,0.264304319467618
1.4677992676220676e-11,3.831186849557293e-05,1,0.48509347023348215,0.26446143434268116
1.4677992676220676e-11,3.831186849557293e-05,2,0.48523889872570725,0.270216154565396
1.4677992676220676e-11,0.00014677992676220735,0,0.33880284356558066,0.24141030295571905
1.4677992676220676e-11,0.00014677992676220735,1,0.3398423600519531,0.2415830872038989
1.4677992676220676e-11,0.00014677992676220735,2,0.3401623190954789,0.24737826601452478
1.4677992676220676e-11,0.0005623413251903491,0,0.17208507502873882,0.21965209269777503
1.4677992676220676e-11,0.0005623413251903491,1,0.17600817028353988,0.22025107658197932
1.4677992676220676e-11,0.0005623413251903491,2,0.1768880367370247,0.22627892041835895
1.4677992676220676e-11,0.002154434690031887,0,-0.01624917511692625,0.19384247471965027
1.4677992676220676e-11,0.002154434690031887,1,-0.004296794137239823,0.19538887554871617
1.4677992676220676e-11,0.002154434690031887,2,-0.001747519773870998,0.20223870029832144
1.4677992676220676e-11,0.008254041852680206,0,-0.22948930961982517,0.16443745489387254
1.4677992676220676e-11,0.008254041852680206,1,-0.2021078056819905,0.16508574812800011
1.4677992676220676e-11,0.008254041852680206,2,-0.19781309450572615,0.17392458780464645
1.4677992676220676e-11,0.03162277660168379,0,-0.5079896528777395,0.14161574147729322
1.4677992676220676e-11,0.03162277660168379,1,-0.47827163188205524,0.1372204092309456
1.4677992676220676e-11,0.03162277660168379,2,-0.47929299325844665,0.14728587632491577
1.4677992676220676e-11,0.12115276586285902,0,-0.780803348050521,0.13450714272585332
1.4677992676220676e-11,0.12115276586285902,1,-0.8328635342933797,0.12481253155268916
1.4677992676220676e-11,0.12115276586285902,2,-0.8722021734075975,0.13244787801879015
1.4677992676220676e-11,0.46415888336127914,0,-0.9028152650832142,0.13862439502675236
1.4677992676220676e-11,0.46415888336127914,1,-1.0459685807728447,0.12505147152108664
1.4677992676220676e-11,0.46415888336127914,2,-1.1257335823926353,0.13213866120891127
1.4677992676220676e-11,1.7782794100389228,0,-0.9351526909866024,0.14261901083335463
1.4677992676220676e-11,1.7782794100389228,1,-1.1143499094487255,0.12806647646901814
1.4677992676220676e-11,1.7782794100389228,2,-1.2008691113563237,0.13989640239043605
1.4677992676220676e-11,6.812920690579622,0,-0.942868801793791,0.14423243341428893
1.4677992676220676e-11,6.812920690579622,1,-1.1322530257318286,0.1296026779133274
1.4677992676220676e-11,6.812920690579622,2,-1.2159626105929244,0.14511111974085833
1.4677992676220676e-11,26.10157215682544,0,-0.9447913431330186,0.14471669605368476
1.4677992676220676e-11,26.10157215682544,1,-1.1368661828592885,0.13009300556670922
1.4677992676220676e-11,26.10157215682544,2,-1.2190458605163697,0.14695087973754217
1.4677992676220676e-11,100.0,0,-0.9452857433664954,0.14484762115943836
1.4677992676220676e-11,100.0,1,-1.138064253879894,0.13022914480479753
1.4677992676220676e-11,100.0,2,-1.2197708662604736,0.14747169566669865
5.6234132519034906e-11,1e-12,0,0.9999999437133257,0.9425129452625953
5.6234132519034906e-11,1e-12,1,0.9999999437133431,0.9429386725232098
5.6234132519034906e-11,1e-12,2,0.9999999437133504,0.9461864598022852
5.6234132519034906e-11,3.8311868495572925e-12,0,0.9999991924947595,0.9384806130635681
5.6234132519034906e-11,3.8311868495572925e-12,1,0.9999991924950007,0.9389054114458938
5.6234132519034906e-11,3.8311868495572925e-12,2,0.9999991924951027,0.9421589050673377
5.6234132519034906e-11,1.4677992676220676e-11,0,0.9999890998662075,0.923932395113672
5.6234132519034906e-11,1.4677992676220676e-11,1,0.9999890998690598,0.9243538504355185
5.6234132519034906e-11,1.4677992676220676e-11,2,0.9999890998702766,0.927628098297625
5.6234132519034906e-11,5.6234132519034906e-11,0,0.9998786773496349,0.8784668556568387
5.6234132519034906e-11,5.6234132519034906e-11,1,0.9998786773676411,0.8788775472534579
5.6234132519034906e-11,5.6234132519034906e-11,2,0.9998786773756088,0.8822185419938081
5.6234132519034906e-11,2.1544346900318867e-10,0,0.9991280759490092,0.7774551082414698
5.6234132519034906e-11,2.1544346900318867e-10,1,0.9991280759473566,0.7778401285123021
5.6234132519034906e-11,2.1544346900318867e-10,2,0.9991280759416374,0.7813412679885886
5.6234132519034906e-11,8.254041852680207e-10,0,0.9964732481688108,0.6474113118001017
5.6234132519034906e-11,8.254041852680207e-10,1,0.9964732511188146,0.6477542391010882
5.6234132519034906e-11,8.254041852680207e-10,2,0.9964732520427535,0.6515180720271185
5.6234132519034906e-11,3.1622776601683795e-09,0,0.9905902038660832,0.5409687913346293
5.6234132519034906e-11,3.1622776601683795e-09,1,0.9905902466743768,0.5412525328294694
5.6234132519034906e-11,3.1622776601683795e-09,2,0.9905902621340525,0.5453033871971462
5.6234132519034906e-11,1.2115276586285901e-08,0,0.9793028684425285,0.4761331728235348
5.6234132519034906e-11,1.2115276586285901e-08,1,0.9793031096156863,0.476364514351471
5.6234132519034906e-11,1.2115276586285901e-08,2,0.979303205503479,0.48059291528428305
5.6234132519034906e-11,4.641588833612782e-08,0,0.9590437593091766,0.44030816143317325
5.6234132519034906e-11,4.641588833612782e-08,1,0.9590444889180971,0.44050473857415573
5.6234132519034906e-11,4.641588833612782e-08,2,0.9590448566034813,0.4448907478674408
5.6234132519034906e-11,1.7782794100389227e-07,0,0.9260955361494663,0.4166454429076242
5.6234132519034906e-11,1.7782794100389227e-07,1,0.9260939357716396,0.41682555558780454
5.6234132519034906e-11,1.7782794100389227e-07,2,0.9260941675276321,0.421401942688283
5.6234132519034906e-11,6.812920690579622e-07,0,0.8772130730506051,0.3937967858511987
5.6234132519034906e-11,6.812920690579622e-07,1,0.8771893511481911,0.39390640231855417
5.6234132519034906e-11,6.812920690579622e-07,2,0.8771843396720131,0.3987094433159554
5.6234132519034906e-11,2.6101572156825386e-06,0,0.8120994177940856,0.3630133395579126
5.6234132519034906e-11,2.6101572156825386e-06,1,0.8120274758528097,0.36302229655873075
5.6234132519034906e-11,2.6101572156825386e-06,2,0.8120118093980838,0.36808682175220575
5.6234132519034906e-11,1e-05,0,0.7280055248243813,0.3268665118313913
5.6234132519034906e-11,1e-05,1,0.7279583804430563,0.32695995789117754
5.6234132519034906e-11,1e-05,2,0.7279693117751895,0.3323308428887763
5.6234132519034906e-11,3.831186849557293e-05,0,0.6171308130527625,0.2917702411661177
5.6234132519034906e-11,3.831186849557293e-05,1,0.6173100324487198,0.29197003670341404
5.6234132519034906e-11,3.831186849557293e-05,2,0.6174260074713824,0.29757858621945016
5.6234132519034906e-11,0.00014677992676220735,0,0.4827150859953444,0.2618909870197886
5.6234132519034906e-11,0.00014677992676220735,1,0.4834279113746528,0.26210894047529265
5.6234132519034906e-11,0.00014677992676220735,2,0.4836370020179599,0.2678145970124238
5.6234132519034906e-11,0.0005623413251903491,0,0.33106647473941475,0.23674095222979638
5.6234132519034906e-11,0.0005623413251903491,1,0.333591114828252,0.23733707710161392
5.6234132519034906e-11,0.0005623413251903491,2,0.33380224009244164,0.24327087185434476
5.6234132519034906e-11,0.002154434690031887,0,0.14525464012133205,0.20824828275149213
5.6234132519034906e-11,0.002154434690031887,1,0.15388924810678695,0.20982126808724444
5.6234132519034906e-11,0.002154434690031887,2,0.1541659931469318,0.2165921849922301
5.6234132519034906e-11,0.008254041852680206,0,-0.0952622662665441,0.17327781069955828
5.6234132519034906e-11,0.008254041852680206,1,-0.07166864351094238,0.1740366235511844
5.6234132519034906e-11,0.008254041852680206,2,-0.07168682443618568,0.1828993399098133
5.6234132519034906e-11,0.03162277660168379,0,-0.4162681559297139,0.14539596362481827
5.6234132519034906e-11,0.03162277660168379,1,-0.38767235754996543,0.14093347187164457
5.6234132519034906e-11,0.03162277660168379,2,-0.39474305473783455,0.15104633071832074
5.6234132519034906e-11,0.12115276586285902,0,-0.7208897808934036,0.13655145842397967
5.6234132519034906e-11,0.12115276586285902,1,-0.7722389054506631,0.12647685929322156
5.6234132519034906e-11,0.12115276586285902,2,-0.8178103016454745,0.13413314325148185
5.6234132519034906e-11,0.46415888336127914,0,-0.8571448931890113,0.14046018855900116
5.6234132519034906e-11,0.46415888336127914,1,-1.0009313967589892,0.12642333368755476
5.6234132519034906e-11,0.46415888336127914,2,-1.0864752403367008,0.13349393586778316
5.6234132519034906e-11,1.7782794100389228,0,-0.8940228992814745,0.1444481181257972
5.6234132519034906e-11,1.7782794100389228,1,-1.0748234613445509,0.1294242139702987
5.6234132519034906e-11,1.7782794100389228,2,-1.1671711203908774,0.14123271941359133
5.6234132519034906e-11,6.812920690579622,0,-0.9030027713184168,0.14606286802081805
5.6234132519034906e-11,6.812920690579622,1,-1.0943181200034617,0.13096032142152558
5.6234132519034906e-11,6.812920690579622,2,-1.183989241362592,0.1464479326163482
5.6234132519034906e-11,26.10157215682544,0,-0.9052614911321673,0.14654764035773685
5.6234132519034906e-11,26.10157215682544,1,-1.0993594352034814,0.13145060568727646
5.6234132519034906e-11,26.10157215682544,2,-1.1875550400028922,0.14828800647230142
5.6234132519034906e-11,100.0,0,-0.905844095777194,0.14667872330284654
5.6234132519034906e-11,100.0,1,-1.100670195084243,0.1315867385169133
5.6234132519034906e-11,100.0,2,-1.188408716027468,0.14880907874157925
2.1544346900318867e-10,1e-12,0,0.9999999961419919,0.9435840406795581
2.1544346900318867e-10,1e-12,1,0.9999999961419962,0.9440096627654005
2.1544346900318867e-10,1e-12,2,0.9999999961419981,0.9472558129579353
2.1544346900318867e-10,3.8311868495572925e-12,0,0.9999999437131105,0.9425143430147421
2.1544346900318867e-10,3.8311868495572925e-12,1,0.9999999437131734,0.942939722034539
2.1544346900318867e-10,3.8311868495572925e-12,2,0.9999999437132003,0.9461873846379633
2.1544346900318867e-10,1.4677992676220676e-11,0,0.9999991924917752,0.9384819382893433
2.1544346900318867e-10,1.4677992676220676e-11,1,0.9999991924926472,0.938906404181787
2.1544346900318867e-10,1.4677992676220676e-11,2,0.9999991924930214,0.94215977969651
2.1544346900318867e-10,5.6234132519034906e-11,0,0.9999890998309214,0.9239334594165249
2.1544346900318867e-10,5.6234132519034906e-11,1,0.9999890998412456,0.9243546390782835
2.1544346900318867e-10,5.6234132519034906e-11,2,0.9999890998457147,0.9276287926572955
2.1544346900318867e-10,2.1544346900318867e-10,0,0.9998786771264295,0.8784671140616502
2.1544346900318867e-10,2.1544346900318867e-10,1,0.9998786771921452,0.878877706465918
2.1544346900318867e-10,2.1544346900318867e-10,2,0.9998786772216514,0.8822186837680774
2.1544346900318867e-10,8.254041852680207e-10,0,0.9991280759156327,0.7774533822432654
2.1544346900318867e-10,8.254041852680207e-10,1,0.9991280759257142,0.7778387418269431
2.1544346900318867e-10,8.254041852680207e-10,2,0.9991280759108077,0.7813400797762144
2.1544346900318867e-10,3.1622776601683795e-09,0,0.9964732105138331,0.6474016617143918
2.1544346900318867e-10,3.1622776601683795e-09,1,0.9964732212432124,0.6477465996631889
2.1544346900318867e-10,3.1622776601683795e-09,2,0.996473224643487,0.6515115135519263
2.1544346900318867e-10,1.2115276586285901e-08,0,0.9905896683512537,0.5409218252316983
2.1544346900318867e-10,1.2115276586285901e-08,1,0.990589822131047,0.5412148548758035
2.1544346900318867e-10,1.2115276586285901e-08,2,0.9905898783985526,0.5452706937963925
2.1544346900318867e-10,4.641588833612782e-08,0,0.9792999239730857,0.4759636780842807
2.1544346900318867e-10,4.641588833612782e-08,1,0.9793007702112149,0.4762244114452983
2.1544346900318867e-10,4.641588833612782e-08,2,0.9793011115467143,0.4804698250817441
2.1544346900318867e-10,1.7782794100389227e-07,0,0.9590360592415752,0.43987181445639034
2.1544346900318867e-10,1.7782794100389227e-07,1,0.9590382035674959,0.44011237608857373
2.1544346900318867e-10,1.7782794100389227e-07,2,0.9590393082578078,0.4445335182182043
2.1544346900318867e-10,6.812920690579622e-07,0,0.926118542893531,0.41603983326068217
2.1544346900318867e-10,6.812920690579622e-07,1,0.9261131897198394,0.4161788250119153
2.1544346900318867e-10,6.812920690579622e-07,2,0.9261127691726438,0.42076735996716513
2.1544346900318867e-10,2.6101572156825386e-06,0,0.877406504401187,0.39349624419935575
2.1544346900318867e-10,2.6101572156825386e-06,1,0.8773697513264724,0.39351184013226514
2.1544346900318867e-10,2.6101572156825386e-06,2,0.8773610265557195,0.39826947070617214
2.1544346900318867e-10,1e-05,0,0.8124429612863131,0.36248757087430006
2.1544346900318867e-10,1e-05,1,0.8124110077377598,0.36257730385061115
2.1544346900318867e-10,1e-05,2,0.8124150639219814,0.3676341409845088
2.1544346900318867e-10,3.831186849557293e-05,0,0.7278811331549473,0.32525987867071776
2.1544346900318867e-10,3.831186849557293e-05,1,0.7279942637382981,0.3254920214800246
2.1544346900318867e-10,3.831186849557293e-05,2,0.7280730875981448,0.3308669754252599
2.1544346900318867e-10,0.00014677992676220735,0,0.615714352236173,0.2891405411127902
2.1544346900318867e-10,0.00014677992676220735,1,0.6161916984253994,0.2894587792159547
