accel_var,model,r2,roughness
5.094138014816386e-11,5,-0.7936601465556608,0.1255603291115498
5.094138014816386e-11,6,-0.7269325683309551,0.1310511100078333
5.094138014816386e-11,7,-0.802701094664735,0.12671936196440375
5.094138014816386e-11,8,-0.7894640531961319,0.13365433983208339
5.094138014816386e-11,9,-0.9012556457885983,0.12039876634941857
5.094138014816386e-11,10,-0.8940173465543197,0.12905517964705415
5.094138014816386e-11,11,-0.7432838995454021,0.12770957866942806
5.094138014816386e-11,12,-0.8413928264478785,0.1292377752551177
5.094138014816386e-11,13,-0.9668932599651185,0.12348757207501644
5.094138014816386e-11,14,-0.7917016936753165,0.1286436895425605
6.892612104349709e-11,0,-0.6126359171064271,0.13778797481766655
6.892612104349709e-11,1,-0.7339864165957704,0.1265125706754133
6.892612104349709e-11,2,-0.8170471595173916,0.13400802177281165
6.892612104349709e-11,3,-0.7563940628702761,0.12711046629420772
6.892612104349709e-11,4,-0.7478751996729813,0.12517846229684926
6.892612104349709e-11,5,-0.7717693294668291,0.12640837987183326
6.892612104349709e-11,6,-0.702104942662573,0.1316997687024131
6.892612104349709e-11,7,-0.7821108712959588,0.12730036184785298
6.892612104349709e-11,8,-0.770209475669815,0.1343838720291416
6.892612104349709e-11,9,-0.887951954806961,0.12095265526975273
6.892612104349709e-11,10,-0.867808711303278,0.12969812033548445
6.892612104349709e-11,11,-0.7221969072580614,0.12840500435185867
6.892612104349709e-11,12,-0.8158557767752801,0.1298944709527098
6.892612104349709e-11,13,-0.9500994493221431,0.12393697870386246
6.892612104349709e-11,14,-0.7737035128086744,0.12924792904954202
9.326033468832219e-11,0,-0.5823682382318098,0.1388182302114921
9.326033468832219e-11,1,-0.7054397847441833,0.12728855485224125
9.326033468832219e-11,2,-0.7911588743067994,0.13472574736959803
9.326033468832219e-11,3,-0.7332465330727647,0.127780685268557
9.326033468832219e-11,4,-0.721941986278418,0.1258895387833316
9.326033468832219e-11,5,-0.7450344853798547,0.12741200008060527
9.326033468832219e-11,6,-0.6723005980312988,0.13246986892119872
9.326033468832219e-11,7,-0.7566153893782737,0.1279994262558953
9.326033468832219e-11,8,-0.7461284861222464,0.13525101037258788
9.326033468832219e-11,9,-0.8701180123265206,0.12163746558518661
9.326033468832219e-11,10,-0.8359719439841027,0.13046037325489246
9.326033468832219e-11,11,-0.6963287228155255,0.12922922583402296
9.326033468832219e-11,12,-0.7849086017860212,0.13066548871638198
9.326033468832219e-11,13,-0.9286683589113942,0.12449004804059001
9.326033468832219e-11,14,-0.7509893396250227,0.12998250250239338
1.2618568830660183e-10,0,-0.5471853296011653,0.14000580914395702
1.2618568830660183e-10,1,-0.6715287829035343,0.12820330654055373
1.2618568830660183e-10,2,-0.7599130604426991,0.1355575785419371
1.2618568830660183e-10,3,-0.7050134175929359,0.1285698760658886
1.2618568830660183e-10,4,-0.6907757263133927,0.12671298593354607
1.2618568830660183e-10,5,-0.7131762206198198,0.12857343375586774
1.2618568830660183e-10,6,-0.6373864264047864,0.13336264556969513
1.2618568830660183e-10,7,-0.7258270057122505,0.12881996251838332
1.2618568830660183e-10,8,-0.7168067356568073,0.13625727874599164
1.2618568830660183e-10,9,-0.8469134193932226,0.1224638915640844
1.2618568830660183e-10,10,-0.7982545051553926,0.13134293889024265
1.2618568830660183e-10,11,-0.6654178293131094,0.13018266645969634
1.2618568830660183e-10,12,-0.7483845247591479,0.1315495726289875
1.2618568830660183e-10,13,-0.9019780868356448,0.12515368289338444
1.2618568830660183e-10,14,-0.7230855663441735,0.1308528719329651
1.7073526474706887e-10,0,-0.5073843707122463,0.1413409766999023
1.7073526474706887e-10,1,-0.6323021027380225,0.12925377889717846
1.7073526474706887e-10,2,-0.7232315317534501,0.13649933625893487
1.7073526474706887e-10,3,-0.6714707966894373,0.12947671787063691
1.7073526474706887e-10,4,-0.6542357058840351,0.1276464267723893
1.7073526474706887e-10,5,-0.6761778976464061,0.12988771100476593
1.7073526474706887e-10,6,-0.5974859529328793,0.13437405052122736
1.7073526474706887e-10,7,-0.6896214784275925,0.1297599207947001
1.7073526474706887e-10,8,-0.6821047173717618,0.1373976550600311
1.7073526474706887e-10,9,-0.8177160325947097,0.12343606983196513
1.7073526474706887e-10,10,-0.7547043832194191,0.13234198765575206
1.7073526474706887e-10,11,-0.6294662422103829,0.13125966810793638
1.7073526474706887e-10,12,-0.7064057336921359,0.13254155047778537
1.7073526474706887e-10,13,-0.8696142888572516,0.12593062729896795
1.7073526474706887e-10,14,-0.6897831258132754,0.131857771567041
2.310129700083158e-10,0,-0.4635317412589963,0.14280606677069024
2.310129700083158e-10,1,-0.5881161939178212,0.13043048446108227
2.310129700083158e-10,2,-0.6813283920312838,0.13754289162813876
2.310129700083158e-10,3,-0.6326645097912829,0.13049563337739287
2.310129700083158e-10,4,-0.612442352511599,0.12868583898552552
2.310129700083158e-10,5,-0.6343033896645736,0.1313429340027517
2.310129700083158e-10,6,-0.5529690130830387,0.13549523629524068
2.310129700083158e-10,7,-0.6481691620052079,0.13081223329885575
2.310129700083158e-10,8,-0.642195546400596,0.1386605349258861
2.310129700083158e-10,9,-0.782248721866247,0.1245513312060859
2.310129700083158e-10,10,-0.7056717672528845,0.13344974193017545
2.310129700083158e-10,11,-0.5887483396610826,0.13244853617537386
2.310129700083158e-10,12,-0.6593696718872235,0.13363339379125033
2.310129700083158e-10,13,-0.8314431651142393,0.1268194510421017
2.310129700083158e-10,14,-0.6511860331587416,0.1329890179480678
3.1257158496882353e-10,0,-0.41641542293243394,0.14437529409211505
3.1257158496882353e-10,1,-0.5396179667024406,0.1317177758036947
3.1257158496882353e-10,2,-0.6346893583552751,0.13867694124245314
3.1257158496882353e-10,3,-0.5889084577450505,0.13161814075911607
3.1257158496882353e-10,4,-0.5657625632567014,0.1298271862912284
3.1257158496882353e-10,5,-0.5880748393014803,0.13292049312198193
3.1257158496882353e-10,6,-0.5044166636479774,0.13671324825317457
3.1257158496882353e-10,7,-0.6019186921258974,0.13196539112549746
3.1257158496882353e-10,8,-0.5975534782045462,0.1400276709955327
3.1257158496882353e-10,9,-0.7406428205808813,0.1257997545954663
3.1257158496882353e-10,10,-0.6517744770497804,0.13465452639988573
3.1257158496882353e-10,11,-0.543788407594753,0.13373154902648696
3.1257158496882353e-10,12,-0.6079117708009423,0.13481460568229642
3.1257158496882353e-10,13,-0.7876375712664083,0.12781540774307193
3.1257158496882353e-10,14,-0.6077099870205211,0.1342319651090091
4.229242874389499e-10,0,-0.36699355825630864,0.14601474627247488
4.229242874389499e-10,1,-0.4877094346572164,0.13309388147907297
4.229242874389499e-10,2,-0.5840374980054612,0.13988691358052524
4.229242874389499e-10,3,-0.5407600577359528,0.13283371848847975
4.229242874389499e-10,4,-0.5147734720790134,0.13106680347958935
4.229242874389499e-10,5,-0.5382315002702649,0.1345948124059181
4.229242874389499e-10,6,-0.4525885172708526,0.1380109274844259
4.229242874389499e-10,7,-0.5515556736464011,0.1332036447330528
4.229242874389499e-10,8,-0.5489137306918335,0.14147464494232628
4.229242874389499e-10,9,-0.6934290639235721,0.1271640991037165
4.229242874389499e-10,10,-0.5938598882317867,0.13594090459342845
4.229242874389499e-10,11,-0.49533049358610226,0.13508482762942073
4.229242874389499e-10,12,-0.5528745211487656,0.13607156572779444
4.229242874389499e-10,13,-0.7386631981313798,0.12891159206044223
4.229242874389499e-10,14,-0.5600493816755914,0.13556606315294925
5.722367659350221e-10,0,-0.3163310532838475,0.14768384311585883
5.722367659350221e-10,1,-0.4334976149704086,0.1345306742467501
5.722367659350221e-10,2,-0.5303045511589293,0.14115393987418365
5.722367659350221e-10,3,-0.4889978156419348,0.1341295210299449
5.722367659350221e-10,4,-0.46023632890107913,0.13240112082483746
5.722367659350221e-10,5,-0.4856890736953503,0.13633339100425693
5.722367659350221e-10,6,-0.3984015983743989,0.1393662891346133
5.722367659350221e-10,7,-0.4979633487392938,0.1345070319462757
5.722367659350221e-10,8,-0.4972263554868117,0.14297028092921335
5.722367659350221e-10,9,-0.641481926352188,0.12862050825116997
5.722367659350221e-10,10,-0.5329790466937256,0.13728920846432574
5.722367659350221e-10,11,-0.44430857080299146,0.13647794742742422
5.722367659350221e-10,12,-0.4952857184959014,0.13738687730830687
5.722367659350221e-10,13,-0.6852533150180742,0.13009884699254218
5.722367659350221e-10,14,-0.509133339693727,0.13696468988418403
7.742636826811277e-10,0,-0.2655007967079577,0.149339026241816
7.742636826811277e-10,1,-0.3782101745479707,0.1359950078087456
7.742636826811277e-10,2,-0.47459388945708825,0.14245426835744968
7.742636826811277e-10,3,-0.43459999518556236,0.13548949622897577
7.742636826811277e-10,4,-0.40309022993041843,0.13382462184939822
7.742636826811277e-10,5,-0.43149413287032456,0.13809697526723377
7.742636826811277e-10,6,-0.34289555067964184,0.14075288444177889
7.742636826811277e-10,7,-0.4421852114957814,0.13585118954667647
7.742636826811277e-10,8,-0.4436016271545582,0.14447672256409727
7.742636826811277e-10,9,-0.5859453966107921,0.13013900622447253
7.742636826811277e-10,10,-0.47034724097063685,0.13867500205694455
7.742636826811277e-10,11,-0.3917951056535207,0.13787489619046045
7.742636826811277e-10,12,-0.43631138655120383,0.13873923379890946
7.742636826811277e-10,13,-0.6283878689699507,0.1313647779887296
7.742636826811277e-10,14,-0.45606650673893046,0.13839581871921572
1.0476157527896662e-09,0,-0.21544690290510604,0.15094109486663973
1.0476157527896662e-09,1,-0.32305831821553244,0.13745232295238732
1.0476157527896662e-09,2,-0.4180972803637095,0.14376115489852337
1.0476157527896662e-09,3,-0.37869047672351086,0.13689414424178875
1.0476157527896662e-09,4,-0.34443422607923013,0.13532800020264318
1.0476157527896662e-09,5,-0.37674679676607026,0.13984235662128758
1.0476157527896662e-09,6,-0.28714687292228813,0.14214247919671189
1.0476157527896662e-09,7,-0.38535863894189903,0.1372081033864271
1.0476157527896662e-09,8,-0.3892206076626006,0.1459528940149745
1.0476157527896662e-09,9,-0.5281387929017092,0.1316841819951392
1.0476157527896662e-09,10,-0.4072461163655057,0.14007140470013926
1.0476157527896662e-09,11,-0.33889785091931857,0.13923841597198244
1.0476157527896662e-09,12,-0.37714523051514015,0.1401063699622716
1.0476157527896662e-09,13,-0.5692534052560088,0.13269309072686966
1.0476157527896662e-09,14,-0.40202952312855555,0.1398246504424094
1.4174741629268078e-09,0,-0.1668468980512634,0.15246445823202182
1.4174741629268078e-09,1,-0.2690634975236137,0.1388734783331723
1.4174741629268078e-09,2,-0.3619465051456523,0.14504961544285813
1.4174741629268078e-09,3,-0.32241973125813406,0.1383227602272797
1.4174741629268078e-09,4,-0.28545022922288843,0.13689797658979466
1.4174741629268078e-09,5,-0.3224760050791098,0.1415284846570869
1.4174741629268078e-09,6,-0.2321262584351924,0.14351051560451955
1.4174741629268078e-09,7,-0.3285929284718567,0.1385498699959688
1.4174741629268078e-09,8,-0.3351953140462929,0.14735959516659156
1.4174741629268078e-09,9,-0.4694213795136011,0.13321831736326198
1.4174741629268078e-09,10,-0.3448562534431876,0.14145444410298708
1.4174741629268078e-09,11,-0.2866057204513106,0.14053631095026678
1.4174741629268078e-09,12,-0.3188401408396022,0.14146964013116156
1.4174741629268078e-09,13,-0.5091400952698313,0.1340643049824535
1.4174741629268078e-09,14,-0.3481290885475634,0.14121891581092086
1.9179102616724926e-09,0,-0.12002786535534682,0.15390371516277288
1.9179102616724926e-09,1,-0.2169035485035924,0.1402422187105836
1.9179102616724926e-09,2,-0.30703263677771386,0.14630271581327006
1.9179102616724926e-09,3,-0.2667943056886921,0.1397582525274059
1.9179102616724926e-09,4,-0.22725428285465177,0.1385209543049909
1.9179102616724926e-09,5,-0.2694912596380572,0.14312498364267626
1.9179102616724926e-09,6,-0.1785437601312505,0.14484320887557484
1.9179102616724926e-09,7,-0.27280857690394855,0.1398556898161485
1.9179102616724926e-09,8,-0.28240456356470034,0.14866787583773072
1.9179102616724926e-09,9,-0.4110152708510948,0.13470785679838043
1.9179102616724926e-09,10,-0.28407033612064536,0.14280973804161973
1.9179102616724926e-09,11,-0.2356301092256956,0.141748572875009
1.9179102616724926e-09,12,-0.26214113521717275,0.14282088602300225
1.9179102616724926e-09,13,-0.449264185144856,0.13545917345644776
1.9179102616724926e-09,14,-0.2952303167270687,0.14255600509776417
2.5950242113997426e-09,0,-0.07497042164656165,0.1552743498349042
2.5950242113997426e-09,1,-0.16683863473249883,0.14155941711178877
2.5950242113997426e-09,2,-0.25386388021059125,0.14751835091819254
2.5950242113997426e-09,3,-0.21251778552228062,0.14119239571807238
2.5950242113997426e-09,4,-0.1707232974032762,0.14018885330614955
2.5950242113997426e-09,5,-0.21826622905095938,0.14461899427314642
2.5950242113997426e-09,6,-0.12674978759889788,0.1461432069984092
2.5950242113997426e-09,7,-0.2185976775623224,0.1411174736360619
2.5950242113997426e-09,8,-0.23136493932547597,0.14986773402833753
2.5950242113997426e-09,9,-0.3538295712846744,0.13612927051576332
2.5950242113997426e-09,10,-0.2253681884550327,0.14413819269459074
2.5950242113997426e-09,11,-0.18630584627241453,0.14287408600632592
2.5950242113997426e-09,12,-0.20739333204874377,0.14416677873278386
2.5950242113997426e-09,13,-0.3905655933979071,0.13686445670088696
2.5950242113997426e-09,14,-0.24383343249317546,0.14382820276819913
3.511191734215142e-09,0,-0.031393382228585676,0.1566087970865733
3.511191734215142e-09,1,-0.11874278964649077,0.14284432770291003
3.511191734215142e-09,2,-0.20252319467498991,0.14871200129560372
3.511191734215142e-09,3,-0.15991308340897792,0.14263064919389049
3.511191734215142e-09,4,-0.11637390034600226,0.14190400926647187
3.511191734215142e-09,5,-0.1689036638151924,0.1460189285377231
3.511191734215142e-09,6,-0.07673571029250104,0.14743017580276113
3.511191734215142e-09,7,-0.16616721810213142,0.14234383090156874
3.511191734215142e-09,8,-0.18218958814395148,0.1509708108784193
3.511191734215142e-09,9,-0.2983498228817114,0.13747588383916373
3.511191734215142e-09,10,-0.1688083258094637,0.14545709920952515
3.511191734215142e-09,11,-0.1385907314049417,0.14393145914267272
3.511191734215142e-09,12,-0.15456198290900725,0.14552856661585595
3.511191734215142e-09,13,-0.33356417733198196,0.13827800292551648
3.511191734215142e-09,14,-0.1940439120418771,0.14504492198258337
4.750810162102813e-09,0,0.011118028112338973,0.1579496013752432
4.750810162102813e-09,1,-0.07222156459219109,0.14412984283940103
4.750810162102813e-09,2,-0.15273995547538832,0.14991350529850317
4.750810162102813e-09,3,-0.10895480341491148,0.14409211747141945
4.750810162102813e-09,4,-0.06434493784710482,0.1436814152453037
4.750810162102813e-09,5,-0.12119329685393998,0.1473516182499936
4.750810162102813e-09,6,-0.028228712809023948,0.14873747265255066
4.750810162102813e-09,7,-0.11538717931494635,0.14355872382508542
4.750810162102813e-09,8,-0.1346473217038895,0.1520084683809702
4.750810162102813e-09,9,-0.24463376733753184,0.13875859160700355
4.750810162102813e-09,10,-0.11413206983505808,0.14679657333973442
4.750810162102813e-09,11,-0.0921568640449264,0.1449533685981505
4.750810162102813e-09,12,-0.10334724199883616,0.1469385300401171
4.750810162102813e-09,13,-0.27833424685615116,0.13971010716936336
