accel_var,r2,roughness
1.2328467394420684e-05,0.6972135611983186,0.1811020259619961
1.6681005372000626e-05,0.7037124192095512,0.18376891428973968
2.257019719633926e-05,0.7099335867338282,0.18666599028645953
3.053855508833419e-05,0.7159019561736475,0.18981998432462824
4.132012400115343e-05,0.7216105895576659,0.19325974203338186
5.590810182512234e-05,0.7270589340546911,0.19699012400213306
7.564633275546306e-05,0.7322831051100707,0.20103603361162817
0.00010235310218990269,0.7373700722462139,0.20541288328163118
0.00013848863713938745,0.7424539193515571,0.21013058310723665
0.00018738174228603868,0.7476981926517956,0.2152114200428403
0.00025353644939701164,0.7532714960549343,0.22066932472625986
0.0003430469286314926,0.7593231551850133,0.22653105893942732
0.00046415888336127914,0.7659631330097025,0.2327951958824121
0.0006280291441834272,0.7732477627306876,0.23946809950619713
0.0008497534359086473,0.7811718436205423,0.24655226280232473
0.0011497569953977404,0.7896679589166294,0.2540552533431612
0.0015556761439304723,0.7986140822882715,0.2619734747991256
0.002104904144512022,0.8078494917730665,0.27030446769231214
0.0028480358684358047,0.8171967470527689,0.27905537558589194
0.0038535285937105353,0.8264851359423937,0.2882233999489687
0.005214008287999695,0.8355699871962242,0.29780539612517437
0.00705480231071866,0.8443433434797845,0.30780366009333665
0.009545484566618367,0.8527342590050481,0.31822770051138455
0.01291549665014888,0.8607001606158293,0.3290799782136198
0.0174752840000769,0.8682131328671429,0.3403298660021849
0.02364489412645417,0.8752461553849181,0.3519165945183653
0.03199267137797385,0.8817640849935441,0.36375055353627755
0.043287612810830614,0.8877224304634023,0.3757123549697271
0.058570208180566734,0.8930740202869533,0.3876293315470725
0.07924828983539185,0.8977805932663065,0.39928498362823317
0.10722672220103253,0.9018245366939173,0.41046948927515337
0.1450828778495943,0.9052162672740445,0.420952180278948
0.19630406500402764,0.9079948681056843,0.4305173233071413
0.2656087782946695,0.9102224465579277,0.4390039480276279
0.35938136638046403,0.9119748438872779,0.44633904977360456
0.4862601580065373,0.9133319166453464,0.45251202226671894
0.657933224657571,0.914369770042506,0.457589152605907
0.8902150854450392,0.9151559180079729,0.46167088785416377
1.2045035402587836,0.915747188032644,0.46489736195354137
1.6297508346206468,0.9161896109289791,0.46740701152667125
2.20513073990305,0.9165194539400571,0.46933628861447046
2.9836472402833465,0.9167647363317135,0.47080584640377504
4.037017258596566,0.9169468107732432,0.4719175945693211
5.46227721768436,0.9170817966120173,0.47275396683860493
7.3907220335258055,0.9171817840588665,0.47338039892999584
10.0,0.9172558012457135,0.47384787345655033
